File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
335	67	1.#INF
336	67.2	1.#INF
337	67.4	1.#INF
338	67.6	1.#INF
339	67.8	1.#INF
340	68	1.#INF
341	68.2	1.#INF
342	68.4	1.#INF
343	68.6	1.#INF
344	68.8	1.#INF
345	69	1.#INF
346	69.2	1.#INF
347	57.8333	1.#INF
348	58	1.#INF
349	58.1667	1.#INF
350	58.3333	1.#INF
351	58.5	1.#INF
352	58.6667	1.#INF
353	58.8333	1.#INF
354	59	1.#INF
355	59.1667	1.#INF
356	59.3333	1.#INF
357	59.5	1.#INF
358	59.6667	1.#INF
359	59.8333	1.#INF
360	60	1.#INF
361	60.1667	1.#INF
362	60.3333	1.#INF
363	60.5	1.#INF
364	60.6667	1.#INF
365	60.8333	1.#INF
366	61	1.#INF
367	61.1667	1.#INF
368	61.3333	1.#INF
369	61.5	1.#INF
370	61.6667	1.#INF
371	61.8333	1.#INF
372	62	372
373	62.1667	373
374	62.3333	374
375	62.5	375
376	62.6667	376
377	62.8333	377
378	63	378
379	63.1667	379
380	63.3333	380
381	63.5	381
382	63.6667	382
383	63.8333	383
384	64	384
385	64.1667	385
386	64.3333	386
387	64.5	387
388	64.6667	388
389	64.8333	389
390	65	390
391	65.1667	391
392	65.3333	392
393	65.5	393
394	65.6667	394
395	65.8333	395
396	66	396
397	66.1667	397
398	66.3333	398
399	66.5	399
400	66.6667	400
401	66.8333	401
402	67	402
403	67.1667	403
404	67.3333	404
405	67.5	405
406	67.6667	406
407	67.8333	407
408	68	408
409	68.1667	409
410	68.3333	410
411	68.5	411
412	68.6667	412
413	68.8333	413
414	69	414
415	69.1667	415
416	69.3333	416
417	59.5714	417
418	59.7143	418
419	59.8571	419
420	52.5	420
421	52.625	421
422	52.75	422
423	52.875	423
424	53	424
425	53.125	425
426	53.25	426
427	53.375	427
428	53.5	428
429	53.625	429
430	53.75	430
431	47.8889	431
432	43.2	432
433	39.3636	433
434	39.4545	434
435	39.5455	435
436	39.6364	436
437	39.7273	437
438	39.8182	438
439	39.9091	439
440	40	440
441	40.0909	441
442	40.1818	442
443	40.2727	443
444	40.3636	444
445	40.4545	445
446	40.5455	446
447	40.6364	447
448	40.7273	448
449	40.8182	449
450	40.9091	450
451	41	451
452	41.0909	452
453	41.1818	453
454	41.2727	454
455	41.3636	455
456	41.4545	456
457	41.5455	457
458	41.6364	458
459	41.7273	459
460	41.8182	460
461	41.9091	461
462	42	462
463	42.0909	463
464	42.1818	464
465	42.2727	465
466	42.3636	466
467	42.4545	467
468	42.5455	468
469	42.6364	469
470	42.7273	470
471	39.25	471
472	39.3333	472
473	39.4167	473
474	39.5	474
475	39.5833	475
476	39.6667	476
477	39.75	477
478	39.8333	478
479	39.9167	479
480	40	480
481	40.0833	481
482	40.1667	482
483	40.25	483
484	40.3333	242
485	40.4167	242.5
486	40.5	243
487	40.5833	243.5
488	40.6667	244
489	40.75	244.5
490	40.8333	245
491	40.9167	245.5
492	41	246
493	41.0833	246.5
494	38	247
495	38.0769	247.5
496	38.1538	248
497	38.2308	248.5
498	35.5714	249
499	35.6429	249.5
500	35.7143	250
501	35.7857	250.5
502	35.8571	251
